,a,b,c,ep_delta,ep_eta,ep_alpha,ep_beta,ep_ujump,ep_input,ip_delta,ip_eta,ip_alpha,ip_beta,ip_ujump,ip_input,cp_ee,cp_ii,cp_ie,cp_ei,sp_ge,sp_gi,sp_sejump,sp_sijump,sp_reve,sp_revi,sp_tause,sp_tausi,f_target,fmax_MPR_exc,fmax_SNN_exc,error_freq_exc,fmax_MPR_inh,fmax_SNN_inh,error_freq_inh,parameter_set_file,param_ID,fitness
62,0.04,5.0,140.0,0.3864359105519596,12.932472858348698,0.02,0.2,8,0,0.7311590150127111,15.993360672276957,0.1,0.2,2,0,0.8,0.2,0.2,0.8,5.299701972594286,1.0496036646418323,0.8,1.2,0,-80,5,5,6,5.999954064875707,5.0,16.66590108126179,5.999954064875707,5.0,16.66590108126179,optimized_frequencies,250,0.0
63,0.04,5.0,140.0,0.7847825973805307,10.351765604467143,0.02,0.2,8,0,0.782771588326576,17.90190197797906,0.1,0.2,2,0,0.8,0.2,0.2,0.8,17.980898795801764,6.104896665878423,0.8,1.2,0,-80,5,5,6,6.99996766743649,4.0,49.999461123941494,6.99996766743649,4.0,49.999461123941494,optimized_frequencies,251,0.4444442391395569
64,0.04,5.0,140.0,0.5328658788201929,18.48778783811653,0.02,0.2,8,0,0.5116809891432855,66.4057568334194,0.1,0.2,2,0,0.8,0.2,0.2,0.8,2.9478682466233925,1.2105543840545767,0.8,1.2,0,-80,5,5,6,5.999948620019353,6.0,-0.0008563330107828,5.999948620019353,6.0,-0.0008563330107828,optimized_frequencies,252,0.0
65,0.04,5.0,140.0,0.2718136098945397,9.841117037485544,0.02,0.2,8,0,0.8707038957243286,12.594196214355923,0.1,0.2,2,0,0.8,0.2,0.2,0.8,7.400080541301431,3.7305077688778816,0.8,1.2,0,-80,5,5,6,5.999969650525805,6.0,-0.0005058245699185,5.999969650525805,6.0,-0.0005058245699185,optimized_frequencies,253,0.0
66,0.04,5.0,140.0,0.958282347235564,9.957864958712952,0.02,0.2,8,0,0.9214121202416016,23.39227377822581,0.1,0.2,2,0,0.8,0.2,0.2,0.8,4.99637256150572,2.520458767327927,0.8,1.2,0,-80,5,5,6,5.999908508691675,4.0,33.33180847819459,5.999908508691675,9.0,-50.00152485513875,optimized_frequencies,254,0.0
67,0.04,5.0,140.0,0.5855991834802513,13.18379573567448,0.02,0.2,8,0,0.9157096851142834,22.306304579091204,0.1,0.2,2,0,0.8,0.2,0.2,0.8,11.76389375775138,4.655500560356691,0.8,1.2,0,-80,5,5,6,5.999966451208874,6.0,-0.00055914651876,5.999966451208874,6.0,-0.00055914651876,optimized_frequencies,255,0.0
68,0.04,5.0,140.0,0.3167047164747178,7.043526181459561,0.02,0.2,8,0,0.1340431037930319,7.605671119377163,0.1,0.2,2,0,0.8,0.2,0.2,0.8,10.622502339804612,22.10302599479192,0.8,1.2,0,-80,5,5,6,5.999896630142651,10.0,-66.6683894976225,5.999896630142651,10.0,-66.6683894976225,rand_init_optimization_results,0,0.0
69,0.04,5.0,140.0,0.2629671556805255,8.652110608877846,0.02,0.2,8,0,0.1172445182474364,12.432416010794022,0.1,0.2,2,0,0.8,0.2,0.2,0.8,3.086827446924368,29.17063727381369,0.8,1.2,0,-80,5,5,6,5.999904492056923,10.0,-66.66825846571794,5.999904492056923,7.0,-16.668258465717948,rand_init_optimization_results,1,0.0
70,0.04,5.0,140.0,0.9040981663505538,16.48650866540917,0.02,0.2,8,0,0.2302948503857569,4.035432919832083,0.1,0.2,2,0,0.8,0.2,0.2,0.8,3.824094335820963,26.14573566776781,0.8,1.2,0,-80,5,5,6,5.99998434188962,10.0,-66.666927635173,5.99998434188962,5.0,16.666405698160336,rand_init_optimization_results,2,0.0
71,0.04,5.0,140.0,0.4194756915907666,9.695947808857634,0.02,0.2,8,0,0.1482686656127053,11.000335029935355,0.1,0.2,2,0,0.8,0.2,0.2,0.8,3.014016895862871,28.394966256317403,0.8,1.2,0,-80,5,5,6,5.999965278581515,10.0,-66.66724535697476,5.999965278581515,7.0,-16.667245356974757,rand_init_optimization_results,3,0.0
72,0.04,5.0,140.0,0.6264282068335225,5.536481488605995,0.02,0.2,8,0,0.392650589734176,1.9232383280708305,0.1,0.2,2,0,0.8,0.2,0.2,0.8,3.1114169299107024,11.728813548145416,0.8,1.2,0,-80,5,5,6,5.9998792537884125,7.0,-16.66867910352646,5.9998792537884125,7.0,-16.66867910352646,rand_init_optimization_results,4,0.0
73,0.04,5.0,140.0,0.7271096041451957,3.0368339241626847,0.02,0.2,8,0,0.2036245679115803,4.178130757924535,0.1,0.2,2,0,0.8,0.2,0.2,0.8,6.233650738840415,17.891531786939986,0.8,1.2,0,-80,5,5,6,5.9999916030951,10.0,-66.66680661508167,5.9999916030951,10.0,-66.66680661508167,rand_init_optimization_results,20,0.0
74,0.04,5.0,140.0,0.2184555242325573,3.7632744695676337,0.02,0.2,8,0,0.1193334591243091,6.883160515768921,0.1,0.2,2,0,0.8,0.2,0.2,0.8,8.367480954327208,12.3843617885297,0.8,1.2,0,-80,5,5,6,7.999891261502495,11.0,-50.00181230829175,7.999891261502495,11.0,-50.00181230829175,rand_init_optimization_results,21,0.0
75,0.04,5.0,140.0,0.2611006454091823,7.881352070433506,0.02,0.2,8,0,0.0767994861632053,6.607550956334869,0.1,0.2,2,0,0.8,0.2,0.2,0.8,4.535060801853451,11.44850659677678,0.8,1.2,0,-80,5,5,6,5.999959824567278,11.0,-83.3340029238787,5.999959824567278,11.0,-83.3340029238787,rand_init_optimization_results,22,0.0
76,0.04,5.0,140.0,0.5333320550477726,7.106237450056563,0.02,0.2,8,0,0.2619716795957746,1.7105534274978569,0.1,0.2,2,0,0.8,0.2,0.2,0.8,7.114305195553564,21.819078735485505,0.8,1.2,0,-80,5,5,6,5.9999656327863224,11.0,-83.33390612022797,5.9999656327863224,10.0,-66.6672394535613,rand_init_optimization_results,23,0.0
77,0.04,5.0,140.0,0.4525550797175287,11.164519686077927,0.02,0.2,8,0,0.0904997338942216,5.505669472582504,0.1,0.2,2,0,0.8,0.2,0.2,0.8,3.241234812495171,12.77146793573225,0.8,1.2,0,-80,5,5,6,5.999980578878884,9.0,-50.00032368535193,5.999980578878884,6.0,-0.0003236853519291,rand_init_optimization_results,24,0.0
78,0.04,5.0,140.0,0.7943340748886691,3.185256279148088,0.02,0.2,8,0,0.1214179797111598,2.0187430233270405,0.1,0.2,2,0,0.8,0.2,0.2,0.8,2.529310757069279,4.616756167000803,0.8,1.2,0,-80,5,5,6,6.999945050631918,8.0,-16.66758248946804,6.999945050631918,8.0,-16.66758248946804,rand_init_optimization_results,39,2.25
79,0.04,5.0,140.0,0.5250850013013505,11.294775489479555,0.02,0.2,8,0,0.1962453943717196,8.092944363534755,0.1,0.2,2,0,0.8,0.2,0.2,0.8,6.3923082994527975,29.46116786300005,0.8,1.2,0,-80,5,5,6,5.999898617822987,11.0,-83.33502303628354,5.999898617822987,11.0,-83.33502303628354,rand_init_optimization_results,40,0.0
80,0.04,5.0,140.0,0.2129351439175879,8.561532759228523,0.02,0.2,8,0,0.128978491148603,13.498567417140409,0.1,0.2,2,0,0.8,0.2,0.2,0.8,5.433362224162388,27.489803007546943,0.8,1.2,0,-80,5,5,6,5.99994937605994,11.0,-83.33417706566767,5.99994937605994,11.0,-83.33417706566767,rand_init_optimization_results,41,0.0
81,0.04,5.0,140.0,0.7827826185992035,12.417591912937898,0.02,0.2,8,0,0.1225791587543144,11.830328813334162,0.1,0.2,2,0,0.8,0.2,0.2,0.8,2.1960766459047747,23.64062699271044,0.8,1.2,0,-80,5,5,6,5.999972933470471,11.0,-83.33378444215882,5.999972933470471,11.0,-83.33378444215882,rand_init_optimization_results,42,0.0
82,0.04,5.0,140.0,0.2340077000518848,7.326339342675246,0.02,0.2,8,0,0.1626519065660596,8.691388839945802,0.1,0.2,2,0,0.8,0.2,0.2,0.8,18.283079330496168,28.96985176710817,0.8,1.2,0,-80,5,5,6,5.999966994521092,10.0,-66.6672167579818,5.999966994521092,11.0,-83.33388342464846,rand_init_optimization_results,43,0.0
83,0.04,5.0,140.0,0.4267359838401688,16.856240815025956,0.02,0.2,8,0,0.1950549661352282,6.221170340783189,0.1,0.2,2,0,0.8,0.2,0.2,0.8,1.9680946478626653,27.00149491106849,0.8,1.2,0,-80,5,5,6,5.9999671366131,8.0,-33.33388105644833,5.9999671366131,7.0,-16.667214389781662,rand_init_optimization_results,59,0.0
84,0.04,5.0,140.0,0.1043258926442088,1.351357197089193,0.02,0.2,8,0,0.1228268448521355,6.447367285362702,0.1,0.2,2,0,0.8,0.2,0.2,0.8,7.526723613157766,20.929365838165005,0.8,1.2,0,-80,5,5,6,5.999963736582535,8.0,-33.33393772362442,5.999963736582535,8.0,-33.33393772362442,rand_init_optimization_results,60,0.25
85,0.04,5.0,140.0,0.3849876071926479,2.4620507532086746,0.02,0.2,8,0,0.2162020516555076,3.32013114093688,0.1,0.2,2,0,0.8,0.2,0.2,0.8,8.573947918278101,26.744425824602,0.8,1.2,0,-80,5,5,6,5.9999657291690465,11.0,-83.33390451384922,5.9999657291690465,11.0,-83.33390451384922,rand_init_optimization_results,61,0.0
86,0.04,5.0,140.0,0.6650625861659389,2.77365935419943,0.02,0.2,8,0,0.1923936326178721,7.102459380358575,0.1,0.2,2,0,0.8,0.2,0.2,0.8,7.95584276114754,29.705006195091528,0.8,1.2,0,-80,5,5,6,5.9999018982685035,11.0,-83.3349683621916,5.9999018982685035,5.0,16.66503163780839,rand_init_optimization_results,62,0.0
87,0.04,5.0,140.0,0.9790463646644912,3.614087651020115,0.02,0.2,8,0,0.1465063412994307,8.366356975622274,0.1,0.2,2,0,0.8,0.2,0.2,0.8,2.172321731863132,24.510737520499788,0.8,1.2,0,-80,5,5,6,6.9999774093712395,9.0,-33.33370984381268,6.9999774093712395,10.0,-50.00037651047934,rand_init_optimization_results,63,0.25
88,0.04,5.0,140.0,0.976159973672564,9.878909006002088,0.02,0.2,8,0,0.0600119249909171,3.2259879787497,0.1,0.2,2,0,0.8,0.2,0.2,0.8,4.688776251430725,20.51779208409523,0.8,1.2,0,-80,5,5,6,5.999919520341234,8.0,-33.33467466097943,5.999919520341234,9.0,-50.001341327646095,rand_init_optimization_results,76,0.0
89,0.04,5.0,140.0,0.401867858295211,4.799310937524351,0.02,0.2,8,0,0.056542826370347,4.449689159544413,0.1,0.2,2,0,0.8,0.2,0.2,0.8,8.594286576731774,16.597391662077463,0.8,1.2,0,-80,5,5,6,5.999967171316486,9.0,-50.000547144725225,5.999967171316486,9.0,-50.000547144725225,rand_init_optimization_results,77,0.0
90,0.04,5.0,140.0,0.5687479674223381,7.28994809594866,0.02,0.2,8,0,0.1766683233222155,8.913172122563573,0.1,0.2,2,0,0.8,0.2,0.2,0.8,5.4188162905045685,23.917832214956093,0.8,1.2,0,-80,5,5,6,5.99998636933646,10.0,-66.66689384439233,5.99998636933646,10.0,-66.66689384439233,rand_init_optimization_results,78,0.0
91,0.04,5.0,140.0,0.1582914032765512,8.514824718970978,0.02,0.2,8,0,0.0642651671031279,11.660995041715402,0.1,0.2,2,0,0.8,0.2,0.2,0.8,7.095411149252919,19.214279122512178,0.8,1.2,0,-80,5,5,6,5.999967077466721,10.0,-66.66721537555466,5.999967077466721,10.0,-66.66721537555466,rand_init_optimization_results,79,0.0
